product_id,slug,name,category,subcategory,short_desc,cover_image_url,price_usd,compare_at_price,discount_percent,savings_usd,price_label,compare_at_label,savings_label,intent,tags,compatibility,sample_available,sample_link,execution_mode,market_type,risk_level,risk_badge,disclosure_required,disclosure_text_short,disclosure_version,disclosure_ack_text,disclosure_ack_required,lead_magnet,email_capture_required,status,product_page_url,checkout_url,success_page_url,download_page_url,stripe_lookup_key,checkout_api_endpoint,download_api_endpoint,disclosure_api_endpoint,cta_label,cta_secondary_label
"AA-UTL-DLK-APPROVALMATRIX-140","utility-approval-matrix","Deal Approval Matrix Utility","utility","utility_module","Configurable approval matrix templates with threshold rules for discount and contract exceptions","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Deal%20Approval%20Matrix%20Utility","49","79","38","30","Now $49","Was $79","Save $30 (38% off)","MOFU","deal desk | approval matrix | RevOps | utility","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/utility-approval-matrix","","https://app.agentassets.io/success?product_id=AA-UTL-DLK-APPROVALMATRIX-140","https://app.agentassets.io/success?product_id=AA-UTL-DLK-APPROVALMATRIX-140#downloads","AA-UTL-DLK-APPROVALMATRIX-140","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-PRM-LEG-CONTRACTREVIEW-141","prompt-contract-review-pack","Contract Review Prompt Pack","prompt","prompt_pack","30 prompts for first-pass contract review covering risk flags, missing clauses, and summaries","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Contract%20Review%20Prompt%20Pack","19","29","34","10","Now $19","Was $29","Save $10 (34% off)","TOFU","legal | contract review | risk | prompts","openai | anthropic | cursor","Y","https://agentassets.io/sample/prompt-contract-review-pack","none","none","low","General","N","","","","","Y","N","draft","https://app.agentassets.io/products/prompt-contract-review-pack","","https://app.agentassets.io/success?product_id=AA-PRM-LEG-CONTRACTREVIEW-141","https://app.agentassets.io/success?product_id=AA-PRM-LEG-CONTRACTREVIEW-141#downloads","AA-PRM-LEG-CONTRACTREVIEW-141","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","Preview Sample"
"AA-PRM-LEG-NDADRAFT-142","prompt-nda-drafting-pack","NDA Drafting Prompt Pack","prompt","prompt_pack","Prompt templates for drafting mutual and one-way NDAs with jurisdiction-aware fallback clauses","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=NDA%20Drafting%20Prompt%20Pack","19","29","34","10","Now $19","Was $29","Save $10 (34% off)","TOFU","legal | NDA | drafting | contracts | prompts","openai | anthropic","Y","https://agentassets.io/sample/prompt-nda-drafting-pack","none","none","low","General","N","","","","","Y","N","draft","https://app.agentassets.io/products/prompt-nda-drafting-pack","","https://app.agentassets.io/success?product_id=AA-PRM-LEG-NDADRAFT-142","https://app.agentassets.io/success?product_id=AA-PRM-LEG-NDADRAFT-142#downloads","AA-PRM-LEG-NDADRAFT-142","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","Preview Sample"
"AA-PRM-LEG-CONTRACTSUITE-143","prompt-contract-lifecycle-suite","Contract Lifecycle Prompt Suite","prompt","prompt_suite","Full suite from initial term sheet through redline, execution, and renewal prompts","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Contract%20Lifecycle%20Prompt%20Suite","29","49","41","20","Now $29","Was $49","Save $20 (41% off)","MOFU","legal | contract lifecycle | CLM | prompts","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/prompt-contract-lifecycle-suite","","https://app.agentassets.io/success?product_id=AA-PRM-LEG-CONTRACTSUITE-143","https://app.agentassets.io/success?product_id=AA-PRM-LEG-CONTRACTSUITE-143#downloads","AA-PRM-LEG-CONTRACTSUITE-143","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-LEG-CLAUSEEXTRACT-144","skill-clause-extraction-module","Legal Clause Extraction Skill","skill","skill_module","Extracts and categorizes key clauses from contracts with risk scoring per clause type","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Legal%20Clause%20Extraction%20Skill","99","139","29","40","Now $99","Was $139","Save $40 (29% off)","MOFU","legal | clause extraction | NLP | contracts | skill","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-clause-extraction-module","","https://app.agentassets.io/success?product_id=AA-SKL-LEG-CLAUSEEXTRACT-144","https://app.agentassets.io/success?product_id=AA-SKL-LEG-CLAUSEEXTRACT-144#downloads","AA-SKL-LEG-CLAUSEEXTRACT-144","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-LEG-OBLIGATIONTRACK-145","skill-obligation-tracker-module","Obligation & Deadline Tracker Skill","skill","skill_module","Surfaces contract obligations, notice periods, and renewal deadlines from uploaded agreements","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Obligation%20%26%20Deadline%20Tracker%20Skill","109","149","27","40","Now $109","Was $149","Save $40 (27% off)","MOFU","legal | obligations | deadline tracking | contracts | skill","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-obligation-tracker-module","","https://app.agentassets.io/success?product_id=AA-SKL-LEG-OBLIGATIONTRACK-145","https://app.agentassets.io/success?product_id=AA-SKL-LEG-OBLIGATIONTRACK-145#downloads","AA-SKL-LEG-OBLIGATIONTRACK-145","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-LEG-REDLINEGEN-146","skill-redline-generator-module","AI Redline Generator Skill","skill","skill_module","Generates tracked-changes redlines on commercial contracts against your standard playbook","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=AI%20Redline%20Generator%20Skill","129","169","24","40","Now $129","Was $169","Save $40 (24% off)","BOFU","legal | redline | contracts | AI drafting | skill","openai | anthropic | langchain | langgraph","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-redline-generator-module","","https://app.agentassets.io/success?product_id=AA-SKL-LEG-REDLINEGEN-146","https://app.agentassets.io/success?product_id=AA-SKL-LEG-REDLINEGEN-146#downloads","AA-SKL-LEG-REDLINEGEN-146","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-AGT-LEG-CONTRACTAGENT-147","agent-contract-review-agent","Contract Review & Redline Agent","agent","agent_config","Agent that ingests contracts, flags risks, suggests redlines, and summarizes for business approval","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Contract%20Review%20%26%20Redline%20Agent","599","699","14","100","Now $599","Was $699","Save $100 (14% off)","BOFU","legal | agent | contract review | redline | automation","openai | anthropic | langchain | langgraph","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/agent-contract-review-agent","","https://app.agentassets.io/success?product_id=AA-AGT-LEG-CONTRACTAGENT-147","https://app.agentassets.io/success?product_id=AA-AGT-LEG-CONTRACTAGENT-147#downloads","AA-AGT-LEG-CONTRACTAGENT-147","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-UTL-LEG-CLAUSELIB-148","utility-legal-clause-library","Legal Clause Library Utility","utility","utility_module","Curated library of 200+ fallback and standard clauses organized by contract type and jurisdiction","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Legal%20Clause%20Library%20Utility","79","109","28","30","Now $79","Was $109","Save $30 (28% off)","MOFU","legal | clause library | contracts | utility","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/utility-legal-clause-library","","https://app.agentassets.io/success?product_id=AA-UTL-LEG-CLAUSELIB-148","https://app.agentassets.io/success?product_id=AA-UTL-LEG-CLAUSELIB-148#downloads","AA-UTL-LEG-CLAUSELIB-148","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-PRM-SEO-CONTENTBRIEF-149","prompt-content-brief-pack","Content Brief Prompt Pack","prompt","prompt_pack","Keyword-driven content brief prompts that cut research time and align writers with intent","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Content%20Brief%20Prompt%20Pack","19","29","34","10","Now $19","Was $29","Save $10 (34% off)","TOFU","SEO | content brief | keyword research | prompts","openai | anthropic | cursor","Y","https://agentassets.io/sample/prompt-content-brief-pack","none","none","low","General","N","","","","","Y","N","draft","https://app.agentassets.io/products/prompt-content-brief-pack","","https://app.agentassets.io/success?product_id=AA-PRM-SEO-CONTENTBRIEF-149","https://app.agentassets.io/success?product_id=AA-PRM-SEO-CONTENTBRIEF-149#downloads","AA-PRM-SEO-CONTENTBRIEF-149","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","Preview Sample"
"AA-PRM-SEO-METAOPTIMIZE-150","prompt-meta-optimization-pack","Meta Tag Optimization Prompt Pack","prompt","prompt_pack","Prompts for crafting click-worthy title tags and meta descriptions at scale with A/B variants","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Meta%20Tag%20Optimization%20Prompt%20Pack","19","29","34","10","Now $19","Was $29","Save $10 (34% off)","TOFU","SEO | meta tags | title tags | content | prompts","openai | anthropic","Y","https://agentassets.io/sample/prompt-meta-optimization-pack","none","none","low","General","N","","","","","Y","N","draft","https://app.agentassets.io/products/prompt-meta-optimization-pack","","https://app.agentassets.io/success?product_id=AA-PRM-SEO-METAOPTIMIZE-150","https://app.agentassets.io/success?product_id=AA-PRM-SEO-METAOPTIMIZE-150#downloads","AA-PRM-SEO-METAOPTIMIZE-150","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","Preview Sample"
"AA-PRM-SEO-PILLARCLUSTER-151","prompt-pillar-cluster-suite","Pillar & Cluster Content Prompt Suite","prompt","prompt_suite","Map, outline, and draft entire pillar-cluster content architectures with internal link strategy","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Pillar%20%26%20Cluster%20Content%20Prompt%20Suite","29","49","41","20","Now $29","Was $49","Save $20 (41% off)","MOFU","SEO | pillar content | cluster | content strategy | prompts","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/prompt-pillar-cluster-suite","","https://app.agentassets.io/success?product_id=AA-PRM-SEO-PILLARCLUSTER-151","https://app.agentassets.io/success?product_id=AA-PRM-SEO-PILLARCLUSTER-151#downloads","AA-PRM-SEO-PILLARCLUSTER-151","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-SEO-SERPREWRITE-152","skill-serp-rewrite-module","SERP-Aware Rewrite Skill","skill","skill_module","Rewrites existing content to outrank top SERP results using semantic gap analysis","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=SERP-Aware%20Rewrite%20Skill","89","129","31","40","Now $89","Was $129","Save $40 (31% off)","MOFU","SEO | content rewrite | SERP | optimization | skill","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-serp-rewrite-module","","https://app.agentassets.io/success?product_id=AA-SKL-SEO-SERPREWRITE-152","https://app.agentassets.io/success?product_id=AA-SKL-SEO-SERPREWRITE-152#downloads","AA-SKL-SEO-SERPREWRITE-152","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-SEO-LINKBUILD-153","skill-link-building-module","Link Building Outreach Skill","skill","skill_module","Identifies link opportunities and generates personalized outreach emails for link acquisition","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Link%20Building%20Outreach%20Skill","99","139","29","40","Now $99","Was $139","Save $40 (29% off)","MOFU","SEO | link building | outreach | backlinks | skill","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-link-building-module","","https://app.agentassets.io/success?product_id=AA-SKL-SEO-LINKBUILD-153","https://app.agentassets.io/success?product_id=AA-SKL-SEO-LINKBUILD-153#downloads","AA-SKL-SEO-LINKBUILD-153","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-SEO-CONTENTAUDIT-154","skill-content-audit-module","Content Audit & Prune Skill","skill","skill_module","Audits site content for thin pages, cannibalization, and decay; outputs a prioritized prune plan","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Content%20Audit%20%26%20Prune%20Skill","109","149","27","40","Now $109","Was $149","Save $40 (27% off)","BOFU","SEO | content audit | cannibalization | pruning | skill","openai | anthropic | langchain | langgraph","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-content-audit-module","","https://app.agentassets.io/success?product_id=AA-SKL-SEO-CONTENTAUDIT-154","https://app.agentassets.io/success?product_id=AA-SKL-SEO-CONTENTAUDIT-154#downloads","AA-SKL-SEO-CONTENTAUDIT-154","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-AGT-SEO-CONTENTAGENT-155","agent-seo-content-engine","SEO Content Engine Agent","agent","agent_config","Agent that researches keywords, writes briefs, generates drafts, and schedules publishing","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=SEO%20Content%20Engine%20Agent","499","599","17","100","Now $499","Was $599","Save $100 (17% off)","BOFU","SEO | content | agent | automation | publishing","openai | anthropic | langchain | langgraph","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/agent-seo-content-engine","","https://app.agentassets.io/success?product_id=AA-AGT-SEO-CONTENTAGENT-155","https://app.agentassets.io/success?product_id=AA-AGT-SEO-CONTENTAGENT-155#downloads","AA-AGT-SEO-CONTENTAGENT-155","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-UTL-SEO-SCHEMAMARKUP-156","utility-schema-markup-generator","Schema Markup Generator Utility","utility","utility_module","Generates structured data JSON-LD for articles, products, FAQs, and local business pages","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Schema%20Markup%20Generator%20Utility","49","79","38","30","Now $49","Was $79","Save $30 (38% off)","MOFU","SEO | schema markup | structured data | JSON-LD | utility","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/utility-schema-markup-generator","","https://app.agentassets.io/success?product_id=AA-UTL-SEO-SCHEMAMARKUP-156","https://app.agentassets.io/success?product_id=AA-UTL-SEO-SCHEMAMARKUP-156#downloads","AA-UTL-SEO-SCHEMAMARKUP-156","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-PRM-PMG-PRDPACK-157","prompt-prd-writing-pack","PRD Writing Prompt Pack","prompt","prompt_pack","Structured prompts for writing crisp PRDs, acceptance criteria, and edge case tables","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=PRD%20Writing%20Prompt%20Pack","19","29","34","10","Now $19","Was $29","Save $10 (34% off)","TOFU","product management | PRD | requirements | prompts","openai | anthropic | cursor","Y","https://agentassets.io/sample/prompt-prd-writing-pack","none","none","low","General","N","","","","","Y","N","draft","https://app.agentassets.io/products/prompt-prd-writing-pack","","https://app.agentassets.io/success?product_id=AA-PRM-PMG-PRDPACK-157","https://app.agentassets.io/success?product_id=AA-PRM-PMG-PRDPACK-157#downloads","AA-PRM-PMG-PRDPACK-157","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","Preview Sample"
"AA-PRM-PMG-USERRESEARCH-158","prompt-user-research-pack","User Research Synthesis Prompt Pack","prompt","prompt_pack","Prompts for synthesizing user interviews, surveys, and session data into actionable insights","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=User%20Research%20Synthesis%20Prompt%20Pack","19","29","34","10","Now $19","Was $29","Save $10 (34% off)","TOFU","product management | user research | synthesis | prompts","openai | anthropic","Y","https://agentassets.io/sample/prompt-user-research-pack","none","none","low","General","N","","","","","Y","N","draft","https://app.agentassets.io/products/prompt-user-research-pack","","https://app.agentassets.io/success?product_id=AA-PRM-PMG-USERRESEARCH-158","https://app.agentassets.io/success?product_id=AA-PRM-PMG-USERRESEARCH-158#downloads","AA-PRM-PMG-USERRESEARCH-158","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","Preview Sample"
"AA-PRM-PMG-ROADMAPSUITE-159","prompt-roadmap-planning-suite","Roadmap Planning Prompt Suite","prompt","prompt_suite","Covers opportunity sizing, prioritization frameworks, and quarterly roadmap narrative prompts","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Roadmap%20Planning%20Prompt%20Suite","29","49","41","20","Now $29","Was $49","Save $20 (41% off)","MOFU","product management | roadmap | prioritization | prompts","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/prompt-roadmap-planning-suite","","https://app.agentassets.io/success?product_id=AA-PRM-PMG-ROADMAPSUITE-159","https://app.agentassets.io/success?product_id=AA-PRM-PMG-ROADMAPSUITE-159#downloads","AA-PRM-PMG-ROADMAPSUITE-159","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-PMG-FEATURESCORE-160","skill-feature-scoring-module","Feature Scoring & Prioritization Skill","skill","skill_module","Applies RICE, ICE, and weighted scoring models to your feature backlog with justifications","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Feature%20Scoring%20%26%20Prioritization%20Skill","89","129","31","40","Now $89","Was $129","Save $40 (31% off)","MOFU","product management | feature scoring | prioritization | RICE | skill","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-feature-scoring-module","","https://app.agentassets.io/success?product_id=AA-SKL-PMG-FEATURESCORE-160","https://app.agentassets.io/success?product_id=AA-SKL-PMG-FEATURESCORE-160#downloads","AA-SKL-PMG-FEATURESCORE-160","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-PMG-METRICSDEFINE-161","skill-product-metrics-module","Product Metrics Definition Skill","skill","skill_module","Defines north star metrics, guardrail metrics, and measurement plans for product initiatives","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Product%20Metrics%20Definition%20Skill","99","139","29","40","Now $99","Was $139","Save $40 (29% off)","MOFU","product management | metrics | KPIs | analytics | skill","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-product-metrics-module","","https://app.agentassets.io/success?product_id=AA-SKL-PMG-METRICSDEFINE-161","https://app.agentassets.io/success?product_id=AA-SKL-PMG-METRICSDEFINE-161#downloads","AA-SKL-PMG-METRICSDEFINE-161","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-PMG-SPRINTPLAN-162","skill-sprint-planning-module","Sprint Planning & Story Splitter Skill","skill","skill_module","Splits epics into right-sized stories, estimates complexity, and drafts sprint ceremonies","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Sprint%20Planning%20%26%20Story%20Splitter%20Skill","109","149","27","40","Now $109","Was $149","Save $40 (27% off)","BOFU","product management | sprint planning | agile | stories | skill","openai | anthropic | cursor | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-sprint-planning-module","","https://app.agentassets.io/success?product_id=AA-SKL-PMG-SPRINTPLAN-162","https://app.agentassets.io/success?product_id=AA-SKL-PMG-SPRINTPLAN-162#downloads","AA-SKL-PMG-SPRINTPLAN-162","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-AGT-PMG-PMAGENT-163","agent-pm-workflow-agent","PM Workflow Automation Agent","agent","agent_config","Agent that turns raw discovery notes into PRDs, tickets, and roadmap slides automatically","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=PM%20Workflow%20Automation%20Agent","499","599","17","100","Now $499","Was $599","Save $100 (17% off)","BOFU","product management | agent | automation | PRD | roadmap","openai | anthropic | langchain | langgraph","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/agent-pm-workflow-agent","","https://app.agentassets.io/success?product_id=AA-AGT-PMG-PMAGENT-163","https://app.agentassets.io/success?product_id=AA-AGT-PMG-PMAGENT-163#downloads","AA-AGT-PMG-PMAGENT-163","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-DOC-PMG-PMPLAYBOOK-164","doc-pm-ai-playbook","PM AI Workflow Playbook","utility","doc","Practical playbook for integrating LLMs into discovery, planning, and delivery workflows","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=PM%20AI%20Workflow%20Playbook","39","49","20","10","Now $39","Was $49","Save $10 (20% off)","MOFU","product management | AI workflow | playbook | documentation","openai | anthropic","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/doc-pm-ai-playbook","","https://app.agentassets.io/success?product_id=AA-DOC-PMG-PMPLAYBOOK-164","https://app.agentassets.io/success?product_id=AA-DOC-PMG-PMPLAYBOOK-164#downloads","AA-DOC-PMG-PMPLAYBOOK-164","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-PRM-CSX-CSPLAYBOOK-165","prompt-cs-playbook-pack","CS Playbook Prompt Pack","prompt","prompt_pack","30 prompts for building customer success playbooks covering onboarding and expansion motions","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=CS%20Playbook%20Prompt%20Pack","19","29","34","10","Now $19","Was $29","Save $10 (34% off)","TOFU","customer success | playbook | onboarding | prompts","openai | anthropic | cursor","Y","https://agentassets.io/sample/prompt-cs-playbook-pack","none","none","low","General","N","","","","","Y","N","draft","https://app.agentassets.io/products/prompt-cs-playbook-pack","","https://app.agentassets.io/success?product_id=AA-PRM-CSX-CSPLAYBOOK-165","https://app.agentassets.io/success?product_id=AA-PRM-CSX-CSPLAYBOOK-165#downloads","AA-PRM-CSX-CSPLAYBOOK-165","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","Preview Sample"
"AA-PRM-CSX-QBRNARRATIVE-166","prompt-qbr-narrative-pack","QBR Narrative Prompt Pack","prompt","prompt_pack","Prompts for building compelling QBR decks with ROI summaries, risk flags, and next steps","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=QBR%20Narrative%20Prompt%20Pack","19","29","34","10","Now $19","Was $29","Save $10 (34% off)","TOFU","customer success | QBR | narrative | prompts","openai | anthropic","Y","https://agentassets.io/sample/prompt-qbr-narrative-pack","none","none","low","General","N","","","","","Y","N","draft","https://app.agentassets.io/products/prompt-qbr-narrative-pack","","https://app.agentassets.io/success?product_id=AA-PRM-CSX-QBRNARRATIVE-166","https://app.agentassets.io/success?product_id=AA-PRM-CSX-QBRNARRATIVE-166#downloads","AA-PRM-CSX-QBRNARRATIVE-166","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","Preview Sample"
"AA-PRM-CSX-RETENTIONSUITE-167","prompt-retention-playbook-suite","Retention Playbook Prompt Suite","prompt","prompt_suite","Comprehensive prompt suite for churn signals, save plays, and renewal negotiation scripts","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Retention%20Playbook%20Prompt%20Suite","29","49","41","20","Now $29","Was $49","Save $20 (41% off)","MOFU","customer success | retention | churn | renewal | prompts","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/prompt-retention-playbook-suite","","https://app.agentassets.io/success?product_id=AA-PRM-CSX-RETENTIONSUITE-167","https://app.agentassets.io/success?product_id=AA-PRM-CSX-RETENTIONSUITE-167#downloads","AA-PRM-CSX-RETENTIONSUITE-167","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-CSX-CHURNSCORE-168","skill-churn-scoring-module","Churn Risk Scoring Skill","skill","skill_module","Scores accounts on usage, engagement, and support signals to produce churn risk rankings","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Churn%20Risk%20Scoring%20Skill","89","129","31","40","Now $89","Was $129","Save $40 (31% off)","MOFU","customer success | churn | scoring | risk | skill","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-churn-scoring-module","","https://app.agentassets.io/success?product_id=AA-SKL-CSX-CHURNSCORE-168","https://app.agentassets.io/success?product_id=AA-SKL-CSX-CHURNSCORE-168#downloads","AA-SKL-CSX-CHURNSCORE-168","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-CSX-HEALTHSCORE-169","skill-customer-health-module","Customer Health Score Skill","skill","skill_module","Builds composite health scores from product usage, NPS, support tickets, and contract data","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Customer%20Health%20Score%20Skill","99","139","29","40","Now $99","Was $139","Save $40 (29% off)","MOFU","customer success | health score | NPS | analytics | skill","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-customer-health-module","","https://app.agentassets.io/success?product_id=AA-SKL-CSX-HEALTHSCORE-169","https://app.agentassets.io/success?product_id=AA-SKL-CSX-HEALTHSCORE-169#downloads","AA-SKL-CSX-HEALTHSCORE-169","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-CSX-ESCALATION-170","skill-escalation-handler-module","Account Escalation Handler Skill","skill","skill_module","Detects escalation signals and auto-generates tiered response plans with stakeholder routing","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Account%20Escalation%20Handler%20Skill","109","149","27","40","Now $109","Was $149","Save $40 (27% off)","BOFU","customer success | escalation | account management | skill","openai | anthropic | langchain | langgraph","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-escalation-handler-module","","https://app.agentassets.io/success?product_id=AA-SKL-CSX-ESCALATION-170","https://app.agentassets.io/success?product_id=AA-SKL-CSX-ESCALATION-170#downloads","AA-SKL-CSX-ESCALATION-170","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
